3.150156226542322746e-01
3.128384304167542984e-01
2.894085378681122145e-01
2.385490971728460863e-01
3.145587565141673148e-01
2.980793664934217602e-01
2.911709540852076561e-01
2.989957363100295140e-01
3.191121613244940480e-01
2.758238644138318874e-01
2.759200695710822826e-01
3.083654006194267438e-01
2.764861631731229674e-01
2.702097818401067997e-01
2.788840616632116687e-01
3.041128560874523101e-01
3.165415894650484563e-01
2.730587997467234240e-01
2.794026324513058102e-01
0.000000000000000000e+00
