3.101264366618555757e-01
2.433574140376101036e-01
3.271748254690098889e-01
3.161565849330523759e-01
2.752267504931625863e-01
2.873138211791300689e-01
2.653705454170470768e-01
2.657854539600227328e-01
2.439529268521352656e-01
2.921849695700619032e-01
3.043660887977075458e-01
2.722719646562196671e-01
3.112064227217232748e-01
2.030236063211718345e-01
3.040833146930317366e-01
2.417473952907620294e-01
2.859006601642322121e-01
2.386321492277250766e-01
2.709197561844086666e-01
2.741469960719620236e-01
