1.317637660964989550e+02
3.405804060902799524e+00
4.521769172278947146e-01
6.389165307929819404e-01
2.806226690328508799e-01
4.986524628334366049e+00
2.693427302287078051e-01
9.535708787699354039e-02
2.036620384448891222e-02
1.256146248261715215e+01
1.759113148366235002e+00
1.084105657732452599e+01
2.373396404225111278e-01
1.473120109715713166e+00
1.252309489740200945e+02
7.921655858764005756e-03
3.359817737546458294e-01
1.453923619500050446e-01
1.094921478221275457e+01
1.183581645004839977e+00
