5.134321246003513695e-01,5.714248052892910712e-01,4.924949445761503397e-01
5.189356334642236668e-01,5.822464401146615343e-01,5.809172157792014124e-01
5.443773737015210612e-01,4.547878694417829548e-01,4.682773324509338364e-01
4.534061603688720465e-01,2.339337037944207720e-01,3.250432397162065778e-01
5.078377273079582865e-01,2.844463262804396431e-01,5.333025719406307985e-01
5.822632817793825799e-01,4.952686047362181987e-01,5.808848365342884623e-01
4.295832348785829646e-01,5.331733753607831305e-01,2.004507264634800001e-01
4.686840256227060020e-01,4.706637488495959420e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.429650265819504495e-01,4.602599186213440774e-01,4.964421375643561229e-01
2.592964352836056308e-01,4.891785915670787688e-01,4.657184182522988158e-01
5.535732424829044040e-01,5.604099638316955012e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.134321246003513695e-01,5.714248052892910712e-01,4.924949445761503397e-01
5.189356334642236668e-01,5.822464401146615343e-01,5.809172157792014124e-01
5.443773737015210612e-01,4.547878694417829548e-01,4.682773324509338364e-01
4.534061603688720465e-01,2.339337037944207720e-01,3.250432397162065778e-01
5.078377273079582865e-01,2.844463262804396431e-01,5.333025719406307985e-01
5.822632817793825799e-01,4.952686047362181987e-01,5.808848365342884623e-01
4.295832348785829646e-01,5.331733753607831305e-01,2.004507264634800001e-01
4.686840256227060020e-01,4.706637488495959420e-01,4.980017074062899618e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.429650265819504495e-01,4.602599186213440774e-01,4.964421375643561229e-01
2.592964352836056308e-01,4.891785915670787688e-01,4.657184182522988158e-01
5.535732424829044040e-01,5.604099638316955012e-01,5.116921000302158129e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.134321246003513695e-01,5.714248052892910712e-01,4.924949445761503397e-01
5.189356334642236668e-01,5.822464401146615343e-01,5.809172157792014124e-01
5.443773737015210612e-01,4.547878694417829548e-01,4.682773324509338364e-01
4.534061603688720465e-01,2.339337037944207720e-01,3.250432397162065778e-01
5.078377273079582865e-01,2.844463262804396431e-01,5.333025719406307985e-01
5.822632817793825799e-01,4.952686047362181987e-01,5.808848365342884623e-01
4.295832348785829646e-01,5.331733753607831305e-01,2.004507264634800001e-01
4.686840256227060020e-01,4.706637488495959420e-01,4.980017074062899618e-01
4.572899669011396551e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
