4.106029995341814454e-01
3.725668314295355055e-01
4.080725232447729445e-01
4.049469868125126215e-01
1.618004847044816341e-01
2.986159160586641659e-01
2.192490011239732473e-01
1.404172442446643687e-01
2.080040030908615611e-01
2.564657263037087853e-01
3.804228759924892511e-01
5.250854760622246653e-01
3.935729847287564587e-01
1.134884358749777833e-01
5.017955637552005133e-01
1.521665207956486576e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
