5.443378066572945873e-01
5.179855892538098860e-01
4.540408690521867685e-01
1.387217118464455279e+00
3.493000750004909838e-01
4.001357558963467564e-01
6.669134051423604159e-01
4.005633655296577667e-01
4.446211392632685722e-01
1.266387201427563003e+00
6.962296375144649829e-01
5.921587408901382021e-01
6.063562953996834981e-01
4.136360770862418379e-01
4.073057461466961793e-01
5.022281405870185900e-01
7.131244386613552200e-01
6.148957045560056178e-01
3.370482826621582495e-01
4.567589754881605790e-01
