9.507374354758438631e-03,5.002980688635049189e-01,1.045144309741607297e-01
7.112538829112895478e-01,1.698592705496377420e+01,1.800939045456922072e+00
1.884367964614451496e-01,5.100695241050068773e+00,1.289809604367181528e+01
2.089901658298365730e-02,3.500872281668250541e-02,1.147026524345114290e-01
2.441613881444274631e-02,1.260006705580264848e-02,3.313282127714631958e-02
6.938659442196086768e-01,4.958567563732143579e-01,6.137166079673703756e+00
9.530371794471147462e-01,3.960190200553673101e+00,4.875593065598268216e-01
3.415021037255459579e-01,3.219007248950972455e-01,3.424780675751574743e-01
1.663975639027932829e-01,3.561041374097863588e-01,5.820534298723577527e-01
4.121002145643027248e+00,2.273067300269660862e+00,2.000770959479247679e+01
5.986202561064511707e-02,1.023383833009031824e-02,2.814738460186243935e-02
1.844477820547931657e+01,3.392171767544758865e+01,2.773902547531158191e+01
4.29370651e-01, 2.35084779e-01, 9.73327926e-02
7.32219948e-02, 6.97458761e-02, 3.01658007e-01
2.38578869e+00, 9.14689948e+01, 8.67323793e+00
7.40259699e-02, 4.37533528e-01, 9.16123364e-01
2.10543858e-02, 4.72266136e-01, 2.40053136e-01
1.34162531e-01, 3.46400392e-01, 1.06327208e-01
1.85619481e-01, 1.02374922e+00, 1.52897332e+00
1.48959302e-02, 3.84872430e-02, 1.00872546e-01
5.90456895e-01, 6.72361245e+00, 1.01981935e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
